"cow","year","terrorinclead","terrorinc","totspendrevlog","transferslog","welfarelog","poplog","democ","govcap","conflict","govleft","tradelog","europe","africa","asia","america","gdppclog","totspendrevper","welfarepercent","transfersper"
31,1986,0,0,-1.52924132347107,-3.11451578140259,-2.5010359287262,12.3715896606445,NA,1.70818781852722,0,0,4.80174779891968,0,0,0,1,9.43986320495605,21.6700000762939,8.19999980926514,4.44000005722046
31,1987,0,0,-1.63475573062897,-3.29954385757446,-2.59160137176514,12.3883895874023,NA,1.61186408996582,0,0,4.76325035095215,0,0,0,1,9.53683471679688,19.5,7.49000024795532,3.6899995803833
31,1988,0,0,-1.75273108482361,-3.43889927864075,-2.65926003456116,12.4090099334717,NA,1.5696052312851,0,0,NA,0,0,0,1,9.60407066345215,17.3299999237061,7,3.21000003814697
31,1989,0,0,-1.85982418060303,-3.38434028625488,-2.64226245880127,12.429220199585,NA,1.5171012878418,0,0,NA,0,0,0,1,9.59246826171875,15.5699996948242,7.11999988555908,3.39000010490417
31,1990,0,0,-1.81033086776733,-3.27544617652893,-2.54848575592041,12.4521503448486,NA,1.41210079193115,0,0,NA,0,0,0,1,9.58335113525391,16.3600006103516,7.81999969482422,3.77999997138977
31,1991,0,0,-1.77254521846771,-3.28075122833252,-2.59293746948242,12.4645795822144,NA,1.37292993068695,0,0,NA,0,0,0,1,9.5850715637207,16.9899997711182,7.48000001907349,3.75999999046326
31,1992,0,0,-1.67932403087616,-3.20152711868286,NA,12.477970123291,NA,1.29189884662628,0,0,NA,0,0,0,1,9.572340965271,18.6499996185303,NA,4.07000017166138
31,1993,0,0,-1.6697188615799,-3.24163293838501,NA,12.4949998855591,NA,1.28571486473083,0,0,NA,0,0,0,1,9.58816146850586,18.8299999237061,NA,3.90999960899353
31,1994,0,0,-1.63938176631927,-3.18689274787903,NA,12.513560295105,NA,1.21128129959106,0,0,NA,0,0,0,1,9.56423187255859,19.4099998474121,NA,4.13000011444092
31,1995,0,0,-1.60993802547455,-3.16533517837524,NA,12.5353803634644,NA,1.16605925559998,0,0,NA,0,0,0,1,9.57602500915527,19.9899997711182,NA,4.21999931335449
41,1975,0,0,-1.99510037899017,-4.69948101043701,NA,15.4088201522827,-10,0.706392049789429,0,0,3.62516307830811,0,0,0,1,6.73577976226807,13.6000003814697,NA,0.909999847412109
41,1976,0,0,-2.08425307273865,-4.79149961471558,NA,15.4255504608154,-10,0.728144466876984,0,0,3.74742746353149,0,0,0,1,6.810142993927,12.4399995803833,NA,0.830000102519989
41,1977,0,0,-2.03945183753967,-4.72170400619507,NA,15.44225025177,-9,0.72160929441452,0,0,3.81893754005432,0,0,0,1,6.8384051322937,13.0099992752075,NA,0.889999985694885
41,1978,0,0,-2.20727491378784,-4.73300361633301,NA,15.4590101242065,-9,0.744590818881989,0,0,3.90338730812073,0,0,0,1,6.9450511932373,11,NA,0.879999876022339
41,1979,2,0,-2.3045871257782,-4.73300361633301,NA,15.4759502410889,-9,0.672667264938354,0,0,3.89272046089172,0,0,0,1,7.10496520996094,9.97999954223633,NA,0.879999876022339
41,1980,0,2,-2.18836402893066,-4.74443244934082,-3.75501918792725,15.4931697845459,-9,0.67517364025116,0,0,3.95369291305542,0,0,0,1,7.26542901992798,11.210000038147,2.34000015258789,0.869999825954437
41,1981,0,0,-2.43155550956726,-4.48295259475708,-3.78539037704468,15.5106496810913,-9,0.732428789138794,0,0,3.89499449729919,0,0,0,1,7.27517223358154,8.78999996185303,2.26999998092651,1.12999999523163
41,1982,2,0,-1.98195195198059,-4.31250047683716,-3.68488740921021,15.5284099578857,-9,0.759042799472809,0,0,3.90458798408508,0,0,0,1,7.23921489715576,13.7799997329712,2.50999999046326,1.34000015258789
41,1983,0,2,-1.80059850215912,-4.41454982757568,-3.74228024482727,15.546480178833,-9,0.712193489074707,0,0,3.81651401519775,0,0,0,1,7.22183609008789,16.5200004577637,2.36999988555908,1.21000003814697
41,1984,0,0,-1.74182713031769,-4.53751134872437,-3.81217765808105,15.5649499893188,-9,0.693080604076385,0,0,3.78391933441162,0,0,0,1,7.24992609024048,17.5200004577637,2.21000003814697,1.07000017166138
41,1985,1,0,-1.6497391462326,-4.66704559326172,-3.85848236083984,15.5838298797607,-9,0.688791811466217,0,0,3.81214380264282,0,0,0,1,7.28069686889648,19.2100009918213,2.10999989509583,0.939999997615814
41,1986,4,1,-1.94981777667999,-4.43121671676636,-3.56136608123779,15.603099822998,-8,0.803227663040161,0,0,3.63939619064331,0,0,0,1,7.32052707672119,14.2299995422363,2.83999991416931,1.19000017642975
41,1987,0,4,-2.13199877738953,-4.24749565124512,-3.39620971679688,15.6227102279663,-8,0.791303753852844,0,NA,3.70831370353699,0,0,0,1,7.38770914077759,11.8600006103516,3.35000014305115,1.4300000667572
41,1988,10,0,-2.2576117515564,-4.19306039810181,-3.41428256034851,15.6426296234131,-7,0.931690216064453,0,NA,3.67658281326294,0,0,0,1,7.44833421707153,10.460000038147,3.28999972343445,1.51000022888184
41,1989,1,10,-2.32687783241272,-4.41454982757568,-3.53701710700989,15.6627998352051,-6,0.907452046871185,0,NA,3.62067365646362,0,0,0,1,7.41697978973389,9.76000022888184,2.91000008583069,1.21000003814697
41,1990,3,1,-2.40130114555359,-4.33514308929443,-3.58993935585022,15.6831502914429,7,0.90367466211319,0,NA,3.81191563606262,0,0,0,1,7.40123081207275,9.05999946594238,2.76000022888184,1.30999994277954
41,1991,0,3,-2.48171186447144,-4.33514308929443,NA,15.7015199661255,-7,0.912590682506561,0,NA,3.56475734710693,0,0,0,1,7.44483280181885,8.35999965667725,NA,1.30999994277954
41,1992,1,0,-2.56915831565857,-4.32753849029541,NA,15.7208995819092,-7,0.715043962001801,0,1,2.96630811691284,0,0,0,1,7.32184982299805,7.65999984741211,NA,1.3199999332428
41,1993,0,1,-2.66499066352844,-4.32753849029541,NA,15.7412996292114,-7,0.715999066829681,0,1,3.39394283294678,0,0,0,1,7.29437685012817,6.96000003814697,NA,1.3199999332428
41,1994,2,0,-2.66499066352844,-4.32753849029541,NA,15.7627096176147,7,0.701520204544067,0,1,3.07788634300232,0,0,0,1,7.20340490341187,6.96000003814697,NA,1.3199999332428
41,1995,0,2,-2.54084229469299,-4.20639419555664,NA,15.7851400375366,7,0.616455137729645,0,1,3.67294216156006,0,0,0,1,7.25559091567993,7.88000011444092,NA,1.48999977111816
42,1975,0,0,-1.64506506919861,-3.79869437217712,NA,15.4344997406006,-3,0.791104555130005,0,0,4.05583667755127,0,0,0,1,7.21524000167847,19.3000011444092,NA,2.24000000953674
42,1976,0,0,-1.84832978248596,-3.93734073638916,NA,15.459059715271,-3,0.746648848056793,0,0,3.89342737197876,0,0,0,1,7.26752519607544,15.75,NA,1.95000028610229
42,1977,0,0,-1.91189527511597,-4.02295446395874,NA,15.4828996658325,-3,0.753032088279724,0,0,3.78847908973694,0,0,0,1,7.3440728187561,14.7799997329712,NA,1.79000008106232
42,1978,0,0,-1.91936564445496,-3.9170355796814,NA,15.5064897537231,6,0.724589407444,0,0,3.72600841522217,0,0,0,1,7.39939785003662,14.6699991226196,NA,1.99000000953674
42,1979,0,0,-2.00693488121033,-3.84436440467834,NA,15.530460357666,6,0.722094237804413,0,1,3.86350917816162,0,0,0,1,7.5186071395874,13.4399995803833,NA,2.1399998664856
42,1980,0,0,-1.93863666057587,-3.8537540435791,-3.16770768165588,15.555100440979,6,0.745810449123383,0,1,3.87343549728394,0,0,0,1,7.70074796676636,14.3900003433228,4.20999956130981,2.12000012397766
42,1981,2,0,-1.9958359003067,-3.88246417045593,-3.16296815872192,15.5802803039551,6,0.744447827339172,0,1,3.82509922981262,0,0,0,1,7.77946710586548,13.5900001525879,4.23000001907349,2.05999994277954
42,1982,0,2,-2.2691502571106,-3.94765019416809,-3.23398947715759,15.6060495376587,6,0.711053431034088,0,1,3.51418828964233,0,0,0,1,7.77653503417969,10.3400001525879,3.94000005722046,1.92999982833862
42,1983,0,0,-2.22285008430481,-3.97389841079712,-3.23907852172852,15.6316404342651,6,0.702302992343903,0,1,3.48759007453918,0,0,0,1,7.78738212585449,10.8299999237061,3.92000007629395,1.87999999523163
42,1984,0,0,-2.21732521057129,-4.01738357543945,-3.30497860908508,15.6558799743652,6,0.684520244598389,0,1,4.11173915863037,0,0,0,1,7.81480407714844,10.8900003433228,3.66999983787537,1.79999995231628
42,1985,0,0,-2.20727491378784,-4.19306039810181,-3.50655794143677,15.6781902313232,6,0.75050550699234,0,1,4.1783013343811,0,0,0,1,7.88042593002319,11,3,1.51000022888184
42,1986,4,0,-2.06751298904419,-4.15409469604492,-3.5578510761261,15.6989097595215,6,0.769539892673492,0,1,4.05740690231323,0,0,0,1,7.93415498733521,12.6499996185303,2.84999990463257,1.56999969482422
42,1987,0,4,-2.00396299362183,-3.95806694030762,NA,15.7182703018188,6,0.781587362289429,0,0,4.14295339584351,0,0,0,1,8.11312675476074,13.4800004959106,NA,1.9099999666214
42,1988,0,0,-1.95333766937256,-3.81671285629272,NA,15.7364301681519,6,0.81849592924118,0,0,4.31439065933228,0,0,0,1,8.190354347229,14.1800003051758,NA,2.20000004768372
42,1989,0,0,-1.93655407428741,-3.80766296386719,NA,15.7536096572876,6,0.64834725856781,0,0,4.35664701461792,0,0,0,1,8.19257068634033,14.4200000762939,NA,2.22000002861023
42,1990,0,0,-2.10701823234558,-3.83044290542603,NA,15.7700996398926,6,0.615476727485657,0,0,4.35050582885742,0,0,0,1,8.11999416351318,12.1599998474121,NA,2.17000031471252
42,1991,1,0,-2.18747234344482,-4.00633382797241,NA,15.7868404388428,6,0.584211349487305,0,0,4.15312957763672,0,0,0,1,8.14060688018799,11.2200002670288,NA,1.81999969482422
42,1992,0,1,-1.81094229221344,-3.8304431438446,-3.35240721702576,15.8038301467896,6,0.576068997383118,0,0,4.15939569473267,0,0,0,1,8.23376846313477,16.3500003814697,3.5,2.16999959945679
42,1993,0,0,-1.76433885097504,-3.64199590682983,-3.15355634689331,15.8210802078247,6,0.590626418590546,0,0,4.21688365936279,0,0,0,1,8.29304885864258,17.1299991607666,4.26999998092651,2.61999988555908
42,1994,0,0,-1.82139432430267,-3.71727895736694,-3.14191484451294,15.8385801315308,5,0.55027312040329,0,0,4.22662878036499,0,0,0,1,8.32796764373779,16.1800003051758,4.32000017166138,2.4300000667572
42,1995,0,0,-1.82759392261505,-3.78539037704468,-3.18689274787903,15.8563404083252,5,0.575131475925446,0,0,4.17773914337158,0,0,0,1,8.38845062255859,16.0799999237061,4.13000011444092,2.26999998092651
51,1975,3,0,-1.33826637268066,-3.38139462471008,-2.36979389190674,14.5151395797729,10,0.785111665725708,0,1,4.39291715621948,0,0,0,1,7.34665489196777,26.230001449585,9.34999942779541,3.40000057220459
51,1976,0,3,-1.33636200428009,-3.24676108360291,NA,14.5273504257202,10,0.764041304588318,0,1,4.20375776290894,0,0,0,1,7.31188583374023,26.2800006866455,NA,3.8899998664856
51,1977,0,0,-1.39432656764984,-3.25709700584412,NA,14.5379800796509,10,0.718858480453491,0,1,4.06301116943359,0,0,0,1,7.32052707672119,24.7999992370605,NA,3.84999990463257
51,1978,0,0,-1.1996488571167,-3.2701690196991,NA,14.5481195449829,10,0.808860540390015,0,1,4.35520792007446,0,0,0,1,7.39817380905151,30.1299991607666,NA,3.80000019073486
51,1979,2,0,-1.31751477718353,-3.26754093170166,NA,14.5594997406006,10,0.766765773296356,0,1,4.60955333709717,0,0,0,1,7.5234808921814,26.7800006866455,NA,3.8100004196167
51,1980,0,2,-1.23959994316101,-3.17725419998169,-2.24999260902405,14.5730400085449,10,0.765012204647064,0,1,4.62602710723877,0,0,0,1,7.55903816223145,28.9500007629395,10.539999961853,4.16999959945679
51,1981,0,0,-1.15518260002136,-3.14423227310181,NA,14.5866804122925,10,0.800595700740814,0,0,4.63469123840332,0,0,0,1,7.59839916229248,31.5,NA,4.30999994277954
51,1982,2,0,-1.22724139690399,-3.17008566856384,NA,14.6040096282959,10,0.485451310873032,0,0,4.46226167678833,0,0,0,1,7.60688400268555,29.3099994659424,NA,4.19999980926514
51,1983,0,2,-1.33484101295471,-3.05548238754272,-2.1353771686554,14.6223402023315,10,0.758811771869659,0,0,4.36594343185425,0,0,0,1,7.62608289718628,26.3200016021729,11.8200006484985,4.70999956130981
51,1984,0,0,-1.17765545845032,-2.76780009269714,-2.13453149795532,14.6396398544312,10,0.824399471282959,0,0,4.76378536224365,0,0,0,1,7.68891286849976,30.7999992370605,11.8300008773804,6.28000068664551
51,1985,0,0,-1.13818502426147,-2.68824768066406,-2.16195392608643,14.6532297134399,10,0.84339439868927,0,0,4.80036687850952,0,0,0,1,7.68753910064697,32.0400009155273,11.5099992752075,6.79999971389771
51,1986,0,0,-1.32350730895996,-2.56394982337952,-2.09801292419434,14.6638698577881,10,0.569328665733337,0,0,4.63322973251343,0,0,0,1,7.73499584197998,26.6200008392334,12.2700004577637,7.69999980926514
51,1987,0,0,-1.18974113464355,-2.52572870254517,-2.11943054199219,14.6701803207397,10,0.596241295337677,0,0,4.61167478561401,0,0,0,1,7.90137720108032,30.4300003051758,12.0100002288818,8
51,1988,1,0,-1.17279720306396,-2.49012017250061,-1.9995219707489,14.6726503372192,10,0.585639595985413,0,0,4.59226989746094,0,0,0,1,7.97212076187134,30.9500007629395,13.539999961853,8.28999996185303
51,1989,0,1,-1.03563749790192,-2.45457148551941,-2.00767922401428,14.6804704666138,10,0.519728302955627,0,0,4.64270877838135,0,0,0,1,8.00503253936768,35.5,13.4299993515015,8.58999919891357
51,1990,0,0,-1.15327966213226,-3.23907852172852,-2.4793221950531,14.692440032959,10,0.476395905017853,0,1,4.68248844146729,0,0,0,1,8.08978939056396,31.560001373291,8.38000011444092,3.92000007629395
51,1991,0,0,-1.12701177597046,-3.23145461082458,-2.56394982337952,14.7014198303223,10,0.518490374088287,0,1,4.63700389862061,0,0,0,1,8.17863845825195,32.4000015258789,7.69999980926514,3.94999980926514
51,1992,0,0,-1.24792468547821,-3.08347105979919,-2.49981713294983,14.7107801437378,10,0.482100486755371,0,1,4.8091139793396,0,0,0,1,8.20303058624268,28.7099990844727,8.21000003814697,4.58000040054321
51,1993,0,0,-1.04896533489227,-3.05124497413635,-2.36552476882935,14.7203798294067,9,0.552749752998352,0,1,4.68325567245483,0,0,0,1,8.18144035339355,35.0300025939941,9.39000034332275,4.73000001907349
51,1994,0,0,-1.19369256496429,-3.02207612991333,-2.37086391448975,14.7301998138428,9,0.393566161394119,0,1,4.73421239852905,0,0,0,1,8.21175479888916,30.3099994659424,9.34000015258789,4.87000036239624
51,1995,0,0,-1.16892743110657,-2.99974036216736,-2.29958963394165,14.7405996322632,9,0.382745295763016,0,1,4.74634265899658,0,0,0,1,8.24012088775635,31.0699996948242,10.0299997329712,4.97999954223633
52,1975,3,0,-1.31564950942993,-3.69288754463196,-2.90955471992493,13.8274402618408,8,0.578363120555878,0,0,4.479416847229,0,0,0,1,7.73061418533325,26.8299999237061,5.44999980926514,2.48999977111816
52,1976,0,3,-0.956331789493561,-3.61562895774841,NA,13.8380498886108,8,0.935024738311768,0,0,4.56407785415649,0,0,0,1,7.84815311431885,38.4300003051758,NA,2.69000005722046
52,1977,0,0,-0.906092882156372,-3.78099489212036,NA,13.8499898910522,8,0.975366294384003,0,0,4.45953464508057,0,0,0,1,7.93737506866455,40.4099998474121,NA,2.27999973297119
52,1978,0,0,-0.996687650680542,-3.69691157341003,NA,13.8633499145508,8,0.897341847419739,0,0,4.42730665206909,0,0,0,1,8.07402610778809,36.9099998474121,NA,2.48000001907349
52,1979,1,0,-0.98644495010376,-3.79869437217712,NA,13.8781795501709,8,0.936945021152496,0,0,4.43571186065674,0,0,0,1,8.27308177947998,37.2900009155273,NA,2.24000000953674
52,1980,0,1,-0.835863530635834,-4.0628457069397,-2.90224194526672,13.8943195343018,8,1.0002179145813,0,0,4.49344682693481,0,0,0,1,8.41847705841064,43.3499984741211,5.49000024795532,1.72000026702881
52,1981,0,0,-0.820980548858643,-3.68091130256653,-2.79688143730164,13.9117698669434,8,1.00906550884247,0,0,4.37268114089966,0,0,0,1,8.4941291809082,44,6.09999990463257,2.51999998092651
52,1982,0,0,-0.966269135475159,-3.4482889175415,-2.44876766204834,13.930700302124,8,0.683321237564087,0,0,4.32517433166504,0,0,0,1,8.55814361572266,38.0499992370605,8.64000034332275,3.18000030517578
52,1983,0,0,-1.00402963161469,-3.43268799781799,-2.40905737876892,13.9495897293091,8,0.619334101676941,0,0,4.27261877059937,0,0,0,1,8.45744323730469,36.6399993896484,8.98999977111816,3.23000025749207
52,1984,0,0,-1.01970863342285,-3.42344307899475,-2.33717656135559,13.9661998748779,9,0.648194015026093,0,0,4.27164697647095,0,0,0,1,8.60171794891357,36.0699996948242,9.66000080108643,3.25999975204468
52,1985,1,0,-0.995604515075684,-3.40822196006775,-2.39909601211548,13.9793300628662,9,0.598368644714355,0,0,4.1105170249939,0,0,0,1,8.5974817276001,36.9500007629395,9.07999992370605,3.31000018119812
52,1986,1,1,-1.1625109910965,-3.39620971679688,-2.45224571228027,13.9895696640015,9,0.562713325023651,0,0,4.25942802429199,0,0,0,1,8.62299346923828,31.2700004577637,8.61000061035156,3.35000038146973
52,1987,0,1,-1.06885933876038,-3.38139462471008,-2.37300753593445,13.997389793396,9,0.532033562660217,0,1,4.1952486038208,0,0,0,1,8.66509628295898,34.3400001525879,9.31999969482422,3.40000057220459
52,1988,0,0,-1.22383546829224,-3.37260985374451,-2.4913272857666,14.003080368042,9,0.492933392524719,0,1,4.29276561737061,0,0,0,1,8.70830917358398,29.4099979400635,8.27999973297119,3.43000030517578
52,1989,1,0,-1.29280400276184,-3.35813784599304,-2.56655049324036,14.0071496963501,9,0.488199800252914,0,1,4.35113143920898,0,0,0,1,8.69768047332764,27.4500007629395,7.68000030517578,3.48000001907349
52,1990,0,1,-1.29608809947968,-3.34670925140381,-2.63387084007263,14.0102500915527,9,0.449276894330978,0,1,4.30340242385864,0,0,0,1,8.70533084869385,27.3600006103516,7.18000030517578,3.51999998092651
52,1991,0,0,-1.27546882629395,-3.49331259727478,-2.62279033660889,14.0193700790405,9,0.453853905200958,0,1,4.32681894302368,0,0,0,1,8.74719333648682,27.9300003051758,7.25999975204468,3.04000020027161
52,1992,0,0,-1.25561702251434,-3.66907691955566,-2.79034543037415,14.0273704528809,9,0.415183305740356,0,0,4.35689163208008,0,0,0,1,8.75794124603271,28.4900016784668,6.1399998664856,2.54999971389771
52,1993,0,0,-1.23580753803253,-3.52676057815552,-2.75671529769897,14.0346298217773,9,0.474465876817703,0,0,4.42009496688843,0,0,0,1,8.74001693725586,29.0599994659424,6.35000038146973,2.94000005722046
52,1994,0,0,-1.29864990711212,-3.43889927864075,-2.63108921051025,14.0414600372314,9,0.465787947177887,0,0,4.36603260040283,0,0,0,1,8.80252265930176,27.2899990081787,7.20000028610229,3.21000003814697
52,1995,0,0,-1.24202084541321,-3.40520548820496,NA,14.048210144043,9,0.462930172681808,0,0,4.53247737884521,0,0,0,1,8.86770915985107,28.8800010681152,NA,3.31999969482422
53,1975,4,0,-1.29243981838226,-2.93746328353882,-2.17948293685913,12.4114599227905,NA,1.24405705928802,0,1,4.70768356323242,0,0,0,1,8.33086395263672,27.4599990844727,11.3100004196167,5.30000019073486
53,1976,0,4,-1.33256411552429,-2.84903788566589,NA,12.4147100448608,NA,1.19113314151764,0,1,4.6902904510498,0,0,0,1,8.32941722869873,26.3799991607666,NA,5.78999996185303
53,1977,0,0,-1.20697724819183,-2.80346035957336,NA,12.4175500869751,NA,1.215895652771,0,1,4.70671892166138,0,0,0,1,8.41405200958252,29.9100017547607,NA,6.05999994277954
53,1978,0,0,-1.09811246395111,-2.85423278808594,NA,12.4207801818848,NA,1.25994634628296,0,1,4.83968782424927,0,0,0,1,8.5379753112793,33.3499984741211,NA,5.75999975204468
53,1979,0,0,-1.27511084079742,-2.96036505699158,NA,12.4151201248169,NA,1.32803285121918,0,1,4.95292711257935,0,0,0,1,8.73182010650635,27.939998626709,NA,5.18000030517578
53,1980,0,0,-1.29535746574402,-2.5836226940155,-1.97833001613617,12.425609588623,NA,1.34100067615509,0,1,4.95706653594971,0,0,0,1,8.89932155609131,27.3799991607666,13.8299999237061,7.54999971389771
53,1981,0,0,-1.31378769874573,-2.76939368247986,-2.03332161903381,12.4288196563721,NA,1.26522994041443,0,1,4.85808753967285,0,0,0,1,8.89096164703369,26.8799991607666,13.0899991989136,6.27000093460083
53,1982,0,0,-1.24897015094757,-2.5307412147522,-1.98850452899933,12.4324102401733,NA,1.1949874162674,0,1,4.86981248855591,0,0,0,1,8.85466480255127,28.6800003051758,13.6900005340576,7.96000003814697
53,1983,0,0,-1.2036395072937,-2.61046981811523,-2.03332161903381,12.4359903335571,NA,1.20429074764252,0,1,4.9407901763916,0,0,0,1,8.85366535186768,30.0100002288818,13.0899991989136,7.35000085830688
53,1984,0,0,-1.24653244018555,-2.65214252471924,-2.03255796432495,12.4395599365234,NA,1.18725836277008,0,1,4.93528890609741,0,0,0,1,8.9270486831665,28.75,13.100001335144,7.05000019073486
53,1985,0,0,-1.17118299007416,-2.63805770874023,NA,12.4411401748657,NA,1.16676199436188,0,1,4.8506121635437,0,0,0,1,8.97613620758057,31,NA,7.15000104904175
53,1986,0,0,-1.23031675815582,-2.6693103313446,NA,12.4431200027466,NA,1.28344917297363,0,1,4.70732879638672,0,0,0,1,9.15398120880127,29.2199993133545,NA,6.93000030517578
53,1987,0,0,-1.24132859706879,-2.57308220863342,NA,12.4450902938843,NA,1.21090412139893,0,0,4.51583766937256,0,0,0,1,9.25081062316895,28.8999996185303,NA,7.63000106811523
53,1988,0,0,-1.0978125333786,-2.42588329315186,-1.90784394741058,12.4490203857422,NA,1.24414384365082,0,0,4.57423734664917,0,0,0,1,9.37169361114502,33.3600006103516,14.8399991989136,8.84000015258789
53,1989,0,0,-1.11810100078583,-2.52323174476624,-1.91121888160706,12.4547300338745,NA,1.24109530448914,0,0,4.6115984916687,0,0,0,1,9.39166164398193,32.6900024414062,14.789999961853,8.02000045776367
53,1990,0,0,-1.11535155773163,-2.62693119049072,-1.89379215240479,12.4607200622559,NA,1.09420549869537,0,0,4.61344957351685,0,0,0,1,9.32830142974854,32.7799987792969,15.0500001907349,7.22999954223633
53,1991,0,0,-1.11291408538818,-2.58097720146179,-1.9058244228363,12.4684400558472,NA,1.07854187488556,0,0,4.5807089805603,0,0,0,1,9.34373378753662,32.8600006103516,14.8699998855591,7.56999921798706
53,1992,0,0,-1.11017894744873,-2.53577899932861,-1.91800320148468,12.4760999679565,NA,0.992356717586517,0,0,4.6198558807373,0,0,0,1,9.30855560302734,32.9500007629395,14.6899995803833,7.92000007629395
53,1993,0,0,-1.10775399208069,-2.49495697021484,-1.86691415309906,12.4818096160889,NA,1.00127327442169,0,0,4.69409847259521,0,0,0,1,9.3381175994873,33.0299987792969,15.4599990844727,8.25
53,1994,0,0,-1.10503280162811,-2.45340800285339,-1.85982418060303,12.4848403930664,NA,1.01427590847015,0,0,4.67767667770386,0,0,0,1,9.38672733306885,33.1199989318848,15.5699996948242,8.59999942779541
53,1995,0,0,-1.10262036323547,-2.46863961219788,NA,12.4844598770142,NA,1.01357769966125,0,1,4.77252435684204,0,0,0,1,9.43588066101074,33.1999969482422,NA,8.47000026702881
70,1975,9,10,-2.10537505149841,-3.67695093154907,-2.77418994903564,17.8947200775146,-6,0.864233911037445,0,1,2.80419635772705,0,0,0,1,7.86326694488525,12.1799993515015,6.24000024795532,2.52999973297119
70,1976,9,9,-2.08747363090515,-3.57912850379944,NA,17.9234600067139,-6,0.848804354667664,0,1,2.91003823280334,0,0,0,1,7.89207792282104,12.3999996185303,NA,2.79000020027161
70,1977,4,9,-2.03791570663452,-3.54391360282898,NA,17.9512691497803,-3,0.846875309944153,0,1,3.02229475975037,0,0,0,1,7.9359450340271,13.0299997329712,NA,2.89000034332275
70,1978,1,4,-1.98195195198059,-3.57198572158813,NA,17.978120803833,-3,0.867377519607544,0,1,3.06838226318359,0,0,0,1,8.07028102874756,13.7799997329712,NA,2.80999994277954
70,1979,0,1,-1.944211602211,-3.57912850379944,NA,18.0039196014404,-3,0.896097242832184,0,1,3.16310167312622,0,0,0,1,8.2495756149292,14.3099994659424,NA,2.79000020027161
70,1980,3,0,-1.89312791824341,-3.78099465370178,-2.68092155456543,18.0286808013916,-3,0.870627343654633,0,1,3.16459798812866,0,0,0,1,8.41759395599365,15.0600004196167,6.85000038146973,2.28000020980835
70,1981,0,3,-1.94911527633667,-3.77226114273071,-2.61455988883972,18.0524101257324,-3,0.883197724819183,0,1,3.15036106109619,0,0,0,1,8.53758430480957,14.2399997711182,7.32000017166138,2.29999971389771
70,1982,3,0,-1.87015354633331,-3.77226114273071,-2.61866664886475,18.075159072876,-3,0.892909467220306,0,1,3.24441337585449,0,0,0,1,8.55545234680176,15.4099998474121,7.28999996185303,2.29999971389771
70,1983,1,3,-1.79938852787018,-3.94248223304749,-2.89317560195923,18.0970706939697,-3,0.906354904174805,0,1,3.34721302986145,0,0,0,1,8.47824478149414,16.5399990081787,5.53999996185303,1.93999981880188
70,1984,1,1,-1.84452760219574,-3.95806694030762,-2.85423278808594,18.1183700561523,-3,0.880852043628693,0,1,3.29338121414185,0,0,0,1,8.53699588775635,15.8099994659424,5.75999975204468,1.9099999666214
70,1985,4,1,-1.86756122112274,-3.93222570419312,-2.86645984649658,18.1391792297363,-3,0.84814989566803,0,1,3.2483856678009,0,0,0,1,8.58073139190674,15.4499988555908,5.69000005722046,1.96000003814697
70,1986,1,4,-1.90986752510071,-3.89222049713135,-2.88061952590942,18.1595306396484,-3,0.837641179561615,0,1,3.42670226097107,0,0,0,1,8.59544944763184,14.8100004196167,5.6100001335144,2.03999972343445
70,1987,2,1,-1.82697224617004,-3.84436440467834,-2.91323113441467,18.1794490814209,-3,0.840903401374817,0,1,3.49299383163452,0,0,0,1,8.674880027771,16.0900001525879,5.42999982833862,2.1399998664856
70,1988,1,2,-1.92346394062042,-3.83970236778259,-2.9622974395752,18.1989803314209,0,0.785858631134033,0,1,3.64976716041565,0,0,0,1,8.7233943939209,14.6099996566772,5.17000007629395,2.14999985694885
70,1989,1,1,-1.84326338768005,-3.83044290542603,-2.92248177528381,18.2181797027588,0,0.547568917274475,0,1,3.63912892341614,0,0,0,1,8.72875022888184,15.8299999237061,5.38000011444092,2.17000031471252
70,1990,3,1,-1.87535846233368,-3.80316853523254,-2.8404393196106,18.2370700836182,0,0.546465158462524,0,1,3.64561128616333,0,0,0,1,8.76139354705811,15.3299999237061,5.84000015258789,2.23000001907349
70,1991,0,3,-1.90448033809662,-3.73806977272034,-2.7790093421936,18.255729675293,0,0.565167129039764,0,1,3.57339334487915,0,0,0,1,8.80342388153076,14.8900003433228,6.21000003814697,2.37999987602234
70,1992,0,0,-1.86950480937958,-3.66907691955566,-2.68384552001953,18.2741394042969,0,0.549478113651276,0,1,3.56979560852051,0,0,0,1,8.85594844818115,15.4200000762939,6.82999992370605,2.54999971389771
70,1993,2,0,-1.90313804149628,-3.60453820228577,-2.5652494430542,18.2923202514648,0,0.535037279129028,0,1,3.53867554664612,0,0,0,1,8.87654495239258,14.9100008010864,7.6899995803833,2.72000026702881
70,1994,0,2,-1.89979016780853,-3.55085802078247,NA,18.3102607727051,4,0.533691644668579,0,1,3.65010499954224,0,0,0,1,8.92239189147949,14.960000038147,NA,2.87000036239624
70,1995,2,0,-1.87731742858887,-3.64199590682983,NA,18.3279590606689,4,0.505643248558044,0,1,4.06343269348145,0,0,0,1,8.8890323638916,15.2999992370605,NA,2.61999988555908
